Iteration,Elapsed,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
153,886,56,75,1,0,22733408,9222808,,5797460,3279280,3787112,4352080,5517476,,156020,2130284,1887804,4404000,644700
154,892,56,75,1,0,22729560,9264912,,5797460,3358816,3689300,4350740,5533244,,156020,2050064,2011504,4399948,647376
155,898,56,75,1,0,22697200,9275544,,5797460,3315572,3737312,4369420,5477436,,156020,2078224,1931328,4380008,729964
156,904,56,75,1,0,22845152,9484964,,5956976,3291456,3672460,4367560,5556700,,142320,2306632,2047752,4386676,601584
157,910,56,75,1,0,22820844,9326772,,5956976,3257452,3714764,4378564,5513088,,142320,2159580,1963052,4376596,685224
158,916,56,75,1,0,22824236,9341448,,5956976,3215264,3762988,4368320,5520688,,142320,2242504,1891280,4387380,677964
159,922,56,75,1,0,22871812,9243992,,5956976,3258404,3732280,4381968,5542184,,142320,2157812,1936052,4373236,634572
160,927,56,75,1,0,22819916,9404560,,5956976,3197860,3741612,4395772,5527696,,142320,2264488,1931980,4358712,707060
161,933,56,75,1,0,22838540,9586608,,5956976,3286700,3739472,4397368,5458024,,142320,2366272,1938580,4356952,782484
162,939,56,75,1,0,22906028,9420396,,5956976,3197196,3771620,4394372,5585864,,142320,2392016,1947508,4359848,578704
163,945,56,75,1,0,22903560,9274508,,5956976,3291932,3731352,4385808,5537492,,142320,2123432,1980404,4362596,665756
164,951,56,75,1,0,22776496,9519684,,5956976,3134068,3742564,4384668,5558220,,142320,2365820,2007868,4363668,640008
165,957,56,75,1,0,22967068,9095736,,5956976,3289500,3773576,4373616,5573400,,142320,2125768,1914344,4378636,534668
166,963,56,75,1,0,23006388,9021204,,5956976,3272128,3773620,4369828,5633836,,142320,2167772,1912520,4383020,415572
167,969,56,75,1,0,22981508,9310116,,5956976,3285152,3786640,4363592,5589148,,142320,2381336,1886456,4388996,511008
168,975,56,75,1,0,22709820,9136808,,5956976,3259132,3725472,4352644,5415596,,142320,2226044,1988268,4400232,379944
169,981,56,75,1,0,22754988,8959776,,5956976,3278408,3768968,4354768,5395868,,142320,2130264,1922744,4398644,365804
170,987,56,75,1,0,22877900,8767064,,5956976,3302500,3802216,4347808,5468400,,142320,2091780,1861336,4406832,264796
171,993,56,75,1,0,22806704,8938092,,5956976,3313584,3799644,4374480,5362020,,142320,2078432,1892748,4371828,452764
172,999,56,75,1,0,22804516,8902500,,5956976,3297744,3778384,4376180,5395232,,142320,2114928,1900016,4364248,380988
173,1005,56,75,1,0,22823252,9140820,,5956976,3286068,3801232,4386856,5392120,,142320,2362704,1862428,4352336,421032
174,1010,56,75,1,0,22785424,8986796,,5956976,3278604,3782932,4354740,5412172,,142320,2198920,1888392,4396688,360476
175,1016,56,75,1,0,22793604,8963380,,5956976,3281880,3774464,4355844,5424440,,142320,2151124,1910500,4395312,364124
176,1022,56,75,1,0,22867000,8827812,,5956976,3321288,3790896,4370864,5426976,,142320,2071012,1873476,4380424,360580
177,1028,56,75,1,0,22749828,9021968,,5956976,3264972,3729508,4375104,5423268,,142320,2141120,1974388,4376044,388096
178,1034,56,75,1,0,22772024,9012868,,5956976,3289588,3775828,4371060,5378572,,142320,2122896,1906880,4379872,460900
179,1040,56,75,1,0,22831056,9053844,,5956976,3309152,3752076,4364340,5448512,,142320,2242564,1913292,4386076,369592
180,1046,56,75,1,0,22817548,8983784,,5956976,3327584,3778444,4357552,5396992,,142320,2076748,1888804,4392208,483704
181,1052,56,75,1,0,22848032,8999772,,5956976,3289504,3766488,4358480,5476584,,142320,2116528,1984960,4386160,369804
182,1058,56,75,1,0,22844168,8957272,,5956976,3282604,3814404,4360684,5429500,,142320,2116200,1840056,4383272,475424
183,1064,56,75,1,0,22779684,9046652,,5956976,3237264,3772260,4358116,5455068,,142320,2181136,1917568,4389880,415748
184,1070,56,75,1,0,22831320,8941884,,5956976,3316012,3792044,4350352,5415936,,142320,2070772,1863220,4397628,467944
185,1075,56,75,1,0,22788996,9191532,,5956976,3270108,3740120,4343020,5478772,,142320,2328480,1944308,4405372,371052
186,1081,56,75,1,0,22787064,9025680,,5956976,3219724,3798776,4355816,5455772,,142320,2226208,1852808,4392112,412232
187,1087,56,75,1,0,22902544,8833636,,5956976,3312976,3794164,4359996,5478432,,142320,2071508,1862328,4388456,369024
188,1093,56,75,1,0,22816644,8989168,,5956976,3263960,3792540,4348284,5454884,,142320,2140988,1855616,4401448,448796
189,1099,56,75,1,0,22791436,8998736,,5956976,3249244,3753092,4345108,5487016,,142320,2170536,1917504,4404624,363752
190,1105,56,75,1,0,22750272,9300488,,5956976,3268796,3813572,4356600,5354328,,142320,2384328,1815184,4387800,570856
191,1111,56,75,1,0,22711736,9221856,,5956976,3249524,3717928,4350024,5437284,,142320,2300156,1968200,4395944,415236
192,1117,56,75,1,0,22790020,8996824,,5956976,3207600,3809580,4336660,5479204,,142320,2250560,1814588,4413588,375768
193,1123,56,75,1,0,22907096,8820092,,5956976,3317348,3791472,4359884,5481416,,142320,2059764,1856232,4388652,373124
194,1129,56,75,1,0,22855460,8945560,,5956976,3303864,3759552,4365292,5469776,,142320,2091920,1889184,4381552,440584
195,1135,56,75,1,0,22773604,9046304,,5956976,3236372,3741460,4375520,5463276,,142320,2200476,1928888,4371608,403012
196,1141,56,75,1,0,22848512,9191948,,5956976,3291804,3807036,4371080,5421616,,142320,2361340,1820968,4375608,491712
197,1147,56,75,1,0,22842052,8922904,,5956976,3320484,3751852,4368920,5443820,,142320,2055756,1917312,4378360,429156
198,1153,56,75,1,0,24853464,9167976,,7980016,3221244,3796564,4363248,5492392,,289496,2219576,1914316,4383736,360852
199,1159,56,75,1,0,24928028,8768784,,7928016,3315952,3828164,4363208,5492688,,165332,2058428,1802116,4384276,358632
200,1165,56,75,1,0,24808308,8958004,,7886300,3292492,3809932,4351344,5468240,,190140,2101176,1837436,4392684,436568
201,1171,56,75,1,0,24832800,8952308,,7929332,3276676,3779152,4379432,5468208,,158196,2138512,1886364,4366612,402624
202,1177,56,75,1,0,24842372,9022204,,7899052,3284088,3830892,4378300,5450040,,302792,2122336,1799168,4367764,430144
203,1182,56,75,1,0,24597280,7112028,,7729348,3248024,3813508,4361652,5444748,,285412,176804,1834516,4384768,430528
204,1188,56,75,1,0,24676064,9116616,,7793076,3227532,3798796,4364992,5491668,,141932,2400244,1847288,4381476,345676
205,1194,56,75,1,0,24666896,9977620,,7670120,3291316,3829696,4387208,5488556,,1198360,2276116,1797452,4358252,347440
206,1200,56,75,1,0,24679648,9022784,,7754000,3298920,3753000,4380764,5492964,,139376,2268772,1904512,4365960,344164
207,1206,56,75,1,0,24622284,9129960,,7686656,3282416,3815564,4390364,5447284,,150752,2374788,1822708,4356020,425692
208,1212,56,75,1,0,24596428,9002496,,7644568,3267308,3839404,4366960,5478188,,141600,2323144,1781800,4379572,376380
209,1218,56,75,1,0,24624064,9596256,,7689992,3265696,3846612,4345368,5476396,,161772,2343084,2310848,4398196,382356
210,1224,56,75,1,0,24657012,9342500,,7689992,3314324,3794412,4360100,5498184,,161772,2282196,2181680,4382712,334140
211,1230,56,75,1,0,24747492,8978120,,7763884,3291948,3839672,4382148,5469840,,152724,2304092,1774456,4362616,384232
212,1236,56,75,1,0,24704060,9657140,,7754756,3291488,3778252,4380296,5499268,,797840,2478480,1861128,4365008,154684
213,1242,56,75,1,0,24643708,9581000,,7750684,3313092,3781332,4377100,5421500,,384168,2278980,1841820,4368028,708004
214,1248,56,75,1,0,24637680,9355340,,7745112,3314000,3765900,4381032,5431636,,164700,2281812,1863088,4364332,681408
215,1254,57,74,1,0,24618148,9009020,,7752456,3242552,3821196,4379756,5422188,,142848,2385448,1786284,4365528,328912
216,1260,57,74,1,0,24786688,8794656,,7752456,3378596,3778904,4385560,5491172,,142848,2194060,1939608,4359556,158584
217,1266,57,74,1,0,24785052,8939456,,7792508,3342388,3826008,4392368,5431780,,146900,2265008,1786964,4347844,392740
218,1271,57,74,1,0,24592596,9169772,,7795004,3346392,3719004,4393952,5338244,,145972,2263060,1948352,4346480,465908
219,1277,57,74,1,0,24727108,8953504,,7795004,3306800,3718176,4393140,5513988,,145972,2312216,1954120,4350820,190376
220,1283,57,74,1,0,24934516,8802016,,7878392,3350884,3812052,4396236,5496952,,143916,2255128,1818772,4347424,236776
221,1289,57,74,1,0,24967692,8794400,,7900180,3315328,3831776,4398500,5521908,,144296,2328456,1779632,4345164,196852
222,1295,57,74,1,0,24991132,8711588,,7898428,3368708,3812220,4389556,5522220,,143064,2215472,1815796,4354564,182692
223,1301,57,74,1,0,24935076,8797492,,7898428,3347252,3833532,4379972,5475892,,143064,2255448,1773504,4363912,261564
224,1307,57,74,1,0,24913092,8841700,,7891856,3348696,3836620,4379612,5456308,,144940,2255344,1770128,4363732,307556
