Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
335,0,102,101,1,0,0,110961980,1138708,18340712,3732,18460656,,26908408,28579512,28578004,26896056,,260616,265392,348940,263760,,5394624,3769360,3672068,5504660,,680,832,1412,808,,5420292,3852108,3669664,5518592
339,0,103,102,1,0,0,111917868,1211628,17474980,3732,17527956,,27089608,28902504,28796420,27129336,,293264,333068,247144,338152,,5293284,3434452,3435096,5312148,,680,832,1412,808,,5286848,3452584,3536576,5251948
343,0,104,102,2,0,0,113344712,1262180,16185884,3732,16193900,,27288224,29575056,29307904,27173528,,364476,363052,267584,267068,,5096600,2929796,3054576,5104912,,680,832,1412,808,,5020240,2919908,3137640,5116112
347,0,105,104,1,0,0,114271728,1234004,15463784,3724,15531408,,27395084,29672800,29522808,27681036,,249088,258496,314220,412200,,4981260,2825360,2968304,4688860,,680,832,1412,800,,5020268,2920216,3004752,4586172
351,0,106,105,1,0,0,114777392,1368228,15039372,3724,14996824,,27489004,29713396,29669176,27905816,,264348,395716,324808,383356,,4863764,2826624,2845208,4503776,,680,832,1412,800,,4887036,2785032,2872060,4452696
354,0,107,106,1,0,0,115521800,1378068,14354264,3676,14332804,,27913204,29706376,29948468,27953752,,336468,393696,323460,324444,,4507424,2824904,2577032,4444904,,632,832,1412,800,,4489060,2785332,2605672,4452740
358,0,108,107,0,1,0,116479948,1315332,13482852,3676,13551296,,28315480,29723664,30266688,28174116,,357516,370040,250368,337408,,4118356,2804412,2370700,4189384,,632,832,1412,800,,4103820,2788776,2472728,4185972
362,0,109,108,1,0,0,117616000,1226256,12328944,3676,12499140,,28562792,30026376,30284148,28742684,,252024,352624,275368,346240,,3878304,2520636,2262440,3667564,,632,832,1412,800,,3970844,2522468,2339928,3665900
366,0,110,109,1,0,0,118538900,1124628,11359288,2364,11650252,,28823288,30262552,30422464,29030596,,260976,287212,259132,317308,,3617992,2321792,2051612,3367892,,632,832,100,800,,3704124,2389376,2157588,3399164
369,0,111,110,1,0,0,119199260,1445032,10234332,2364,10213776,,28983988,30190208,30449604,29575460,,337640,349480,396288,361624,,3457412,2001152,1894900,2880868,,632,832,100,800,,3471692,2009724,1863824,2868536
373,0,112,111,1,0,0,120261572,1233608,9125076,2364,9324020,,29188852,30555796,30682760,29834164,,257968,338928,296628,340084,,3241248,1583804,1664664,2635360,,632,832,100,800,,3336304,1605820,1735040,2646856
376,0,113,112,1,0,0,116768404,1256288,8153992,1576,8353060,,29420852,28952436,28456896,29938220,,291888,339100,265576,359724,,3007980,1093384,1499224,2553404,,632,44,100,800,,3070524,1132496,1602732,2547308
379,1,114,113,1,0,0,117004764,1378528,7178816,1520,7261440,,29869400,29039536,27842736,30253092,,282612,382316,404760,308840,,2592360,999384,1389096,2197976,,632,44,44,800,,2664664,998792,1356964,2241020
384,0,115,114,1,0,0,118545844,1361676,6268060,1488,6384588,,30064972,30001396,28136516,30342960,,338592,336236,325744,361104,,2376604,600728,1175940,2114788,,632,12,44,800,,2393836,659124,1226024,2105604
